model_name,inchi,smiles,excited,multiplicity,lumped,stereochemistry
C3H4OH1-OO3,"InChI=1S/C3H5O3/c1-2-3(4)6-5/h2-4H,1H2",C=CC(O)O[O],0,0,0,1
"C8H141-5,3-4","InChI=1S/C8H14/c1-5-7(3)8(4)6-2/h5-8H,1-2H2,3-4H3",C=CC(C)C(C)C=C,0,0,0,1
"C8H131-5,3-4,TA","InChI=1S/C8H13/c1-5-7(3)8(4)6-2/h5-7H,1-2H2,3-4H3",C=C[C](C)C(C)C=C,0,0,0,1
"C8H131-5,3-4,TAO","InChI=1S/C8H13O/c1-5-7(3)8(4,9)6-2/h5-7H,1-2H2,3-4H3",C=CC(C)C(C)([O])C=C,0,0,0,1
"C8H141-5,3","InChI=1S/C8H14/c1-4-6-7-8(3)5-2/h4-6,8H,2,7H2,1,3H3",C=CC(C)CC=CC,0,0,0,1
"C8H131-5,3,TA","InChI=1S/C8H13/c1-4-6-7-8(3)5-2/h4-6H,2,7H2,1,3H3",C=C[C](C)CC=CC,0,0,0,1
"C8H131-5,3,SA","InChI=1S/C8H13/c1-4-6-7-8(3)5-2/h4-8H,2H2,1,3H3",C=CC(C)[CH]C=CC,0,0,0,1
"C8H131-5,3,TAO","InChI=1S/C8H13O/c1-4-6-7-8(3,9)5-2/h4-6H,2,7H2,1,3H3",C=CC(C)([O])CC=CC,0,0,0,1
"C8H131-5,3,SAO","InChI=1S/C8H13O/c1-4-6-8(9)7(3)5-2/h4-8H,2H2,1,3H3",C=CC(C)C([O])C=CC,0,0,0,1
"C8H131-5,3,PAO","InChI=1S/C8H13O/c1-3-8(2)6-4-5-7-9/h3-5,8H,1,6-7H2,2H3",C=CC(C)CC=CC[O],0,0,0,1
C8H142-6,"InChI=1S/C8H14/c1-3-5-7-8-6-4-2/h3-6H,7-8H2,1-2H3",CC=CCCC=CC,0,0,0,1
"C8H132-6,SA","InChI=1S/C8H13/c1-3-5-7-8-6-4-2/h3-7H,8H2,1-2H3",CC=C[CH]CC=CC,0,0,0,1
"C8H132-6,PA","InChI=1S/C8H13/c1-3-5-7-8-6-4-2/h3-6H,1,7-8H2,2H3",[CH2]C=CCCC=CC,0,0,0,1
"C8H132-6,SAO","InChI=1S/C8H13O/c1-3-5-7-8(9)6-4-2/h3-6,8H,7H2,1-2H3",CC=CCC([O])C=CC,0,0,0,1
"C8H132-6,PAO","InChI=1S/C8H13O/c1-2-3-4-5-6-7-8-9/h2-3,6-7H,4-5,8H2,1H3",CC=CCCC=CC[O],0,0,0,1
"C8H131-5,3,PA","InChI=1S/C8H13/c1-4-6-7-8(3)5-2/h4-6,8H,1-2,7H2,3H3",[CH2]C=CCC(C)C=C,0,0,0,1
BIN1A,"InChI=1S/C20H16/c1-2-7-17-15(4-1)12-16-9-8-13-5-3-6-14-10-11-18(17)20(16)19(13)14/h2,6-12H,1,3-5H2",C1=CC2=C3C=CC4=CCCC5=C4C3=C(C=C5)C=C2CC1,0,0,0,1
BIN1B,InChI=1S/C20H10/c1-2-12-5-6-14-9-10-15-8-7-13-4-3-11(1)16-17(12)19(14)20(15)18(13)16/h1-10H,c1cc2ccc3ccc4ccc5ccc1c6c2c3c4c56,0,0,0,1
T-HNN(O)OH,"InChI=1S/H2N2O2/c1-2(3)4/h1,3H/b2-1+",[H]/[N]N/(O)[O],0,0,0,0
C-HNN(O)OH,"InChI=1S/H2N2O2/c1-2(3)4/h1,3H/b2-1-",[H]/[N]N\(O)[O],0,0,0,0
T-ONNH,InChI=1S/HN2O/c1-2-3/h1H/b2-1+,[H]/N=N/[O],0,0,0,0
C-ONNH,InChI=1S/HN2O/c1-2-3/h1H/b2-1-,[H]/N=N\[O],0,0,0,0
C11H24-2,"InChI=1S/C11H24/c1-4-5-6-7-8-9-10-11(2)3/h11H,4-10H2,1-3H3",CCCCCCCCC(C)C,0,1,0,1
C11H23-2A,"InChI=1S/C11H23/c1-4-5-6-7-8-9-10-11(2)3/h11H,2,4-10H2,1,3H3",CCCCCCCCC([CH2])C,0,2,0,1
C11H23-2B,"InChI=1S/C11H23/c1-4-5-6-7-8-9-10-11(2)3/h4-10H2,1-3H3",CCCCCCCC[C](C)C,0,2,0,1
C11H23-2C,"InChI=1S/C11H23/c1-4-5-6-7-8-9-10-11(2)3/h10-11H,4-9H2,1-3H3",CCCCCCC[CH]C(C)C,0,2,0,1
C11H23-2D,"InChI=1S/C11H23/c1-4-5-6-7-8-9-10-11(2)3/h9,11H,4-8,10H2,1-3H3",CCCCCC[CH]CC(C)C,0,2,0,1
C11H23-2E,"InChI=1S/C11H23/c1-4-5-6-7-8-9-10-11(2)3/h8,11H,4-7,9-10H2,1-3H3",CCCCC[CH]CCC(C)C,0,2,0,1
C11H23-2F,"InChI=1S/C11H23/c1-4-5-6-7-8-9-10-11(2)3/h7,11H,4-6,8-10H2,1-3H3",CCCC[CH]CCCC(C)C,0,2,0,1
C11H23-2G,"InChI=1S/C11H23/c1-4-5-6-7-8-9-10-11(2)3/h6,11H,4-5,7-10H2,1-3H3",CCC[CH]CCCCC(C)C,0,2,0,1
C11H23-2H,"InChI=1S/C11H23/c1-4-5-6-7-8-9-10-11(2)3/h5,11H,4,6-10H2,1-3H3",CC[CH]CCCCCC(C)C,0,2,0,1
C11H23-2I,"InChI=1S/C11H23/c1-4-5-6-7-8-9-10-11(2)3/h4,11H,5-10H2,1-3H3",C[CH]CCCCCCC(C)C,0,2,0,1
C11H23-2J,"InChI=1S/C11H23/c1-4-5-6-7-8-9-10-11(2)3/h11H,1,4-10H2,2-3H3",[CH2]CCCCCCCC(C)C,0,2,0,1
C7H15-2F,"InChI=1S/C7H15/c1-4-5-6-7(2)3/h7H,1,4-6H2,2-3H3",[CH2]CCCC(C)C,0,2,0,1
C8H17-2G,"InChI=1S/C8H17/c1-4-5-6-7-8(2)3/h8H,1,4-7H2,2-3H3",[CH2]CCCCC(C)C,0,2,0,1
C9H19-2H,"InChI=1S/C9H19/c1-4-5-6-7-8-9(2)3/h9H,1,4-8H2,2-3H3",[CH2]CCCCCC(C)C,0,2,0,1
C10H21-2I,"InChI=1S/C10H21/c1-4-5-6-7-8-9-10(2)3/h10H,1,4-9H2,2-3H3",[CH2]CCCCCCC(C)C,0,2,0,1
C7H14-5-2,"InChI=1S/C7H14/c1-4-5-6-7(2)3/h4,7H,1,5-6H2,2-3H3",C=CCCC(C)C,0,1,0,1
C8H16-6-2,"InChI=1S/C8H16/c1-4-5-6-7-8(2)3/h4,8H,1,5-7H2,2-3H3",C=CCCCC(C)C,0,1,0,1
C9H18-7-2,"InChI=1S/C9H18/c1-4-5-6-7-8-9(2)3/h4,9H,1,5-8H2,2-3H3",C=CCCCCC(C)C,0,1,0,1
C10H20-8-2,"InChI=1S/C10H20/c1-4-5-6-7-8-9-10(2)3/h4,10H,1,5-9H2,2-3H3",C=CCCCCCC(C)C,0,1,0,1
C11H22-1-2,"InChI=1S/C11H22/c1-4-5-6-7-8-9-10-11(2)3/h2,4-10H2,1,3H3",CCCCCCCCC(=C)C,0,1,0,1
C11H22-2-2,"InChI=1S/C11H22/c1-4-5-6-7-8-9-10-11(2)3/h10H,4-9H2,1-3H3",CCCCCCCC=C(C)C,0,1,0,1
C11H22-3-2,"InChI=1S/C11H22/c1-4-5-6-7-8-9-10-11(2)3/h9-11H,4-8H2,1-3H3",CCCCCCC=CC(C)C,0,1,0,1
C11H22-4-2,"InChI=1S/C11H22/c1-4-5-6-7-8-9-10-11(2)3/h8-9,11H,4-7,10H2,1-3H3",CCCCCC=CCC(C)C,0,1,0,1
C11H22-5-2,"InChI=1S/C11H22/c1-4-5-6-7-8-9-10-11(2)3/h7-8,11H,4-6,9-10H2,1-3H3",CCCCC=CCCC(C)C,0,1,0,1
C11H22-6-2,"InChI=1S/C11H22/c1-4-5-6-7-8-9-10-11(2)3/h6-7,11H,4-5,8-10H2,1-3H3",CCCC=CCCCC(C)C,0,1,0,1
C11H22-7-2,"InChI=1S/C11H22/c1-4-5-6-7-8-9-10-11(2)3/h5-6,11H,4,7-10H2,1-3H3",CCC=CCCCCC(C)C,0,1,0,1
C11H22-8-2,"InChI=1S/C11H22/c1-4-5-6-7-8-9-10-11(2)3/h4-5,11H,6-10H2,1-3H3",CC=CCCCCCC(C)C,0,1,0,1
C11H22-9-2,"InChI=1S/C11H22/c1-4-5-6-7-8-9-10-11(2)3/h4,11H,1,5-10H2,2-3H3",C=CCCCCCCC(C)C,0,1,0,1
C11H23OO-1-2,"InChI=1S/C11H23O2/c1-3-4-5-6-7-8-9-11(2)10-13-12/h11H,3-10H2,1-2H3",CCCCCCCCC(C)CO[O],0,2,0,1
C11H23OO-2-2,"InChI=1S/C11H23O2/c1-4-5-6-7-8-9-10-11(2,3)13-12/h4-10H2,1-3H3",CCCCCCCCC(C)(C)O[O],0,2,0,1
C11H23OO-3-2,"InChI=1S/C11H23O2/c1-4-5-6-7-8-9-11(13-12)10(2)3/h10-11H,4-9H2,1-3H3",CCCCCCCC(C(C)C)O[O],0,2,0,1
C11H23OO-4-2,"InChI=1S/C11H23O2/c1-4-5-6-7-8-11(13-12)9-10(2)3/h10-11H,4-9H2,1-3H3",CCCCCCC(CC(C)C)O[O],0,2,0,1
C11H23OO-5-2,"InChI=1S/C11H23O2/c1-4-5-6-7-11(13-12)9-8-10(2)3/h10-11H,4-9H2,1-3H3",CCCCCC(CCC(C)C)O[O],0,2,0,1
C11H23OO-6-2,"InChI=1S/C11H23O2/c1-4-5-8-11(13-12)9-6-7-10(2)3/h10-11H,4-9H2,1-3H3",CCCCC(CCCC(C)C)O[O],0,2,0,1
C11H23OO-7-2,"InChI=1S/C11H23O2/c1-4-7-11(13-12)9-6-5-8-10(2)3/h10-11H,4-9H2,1-3H3",CCCC(CCCCC(C)C)O[O],0,2,0,1
C11H23OO-8-2,"InChI=1S/C11H23O2/c1-4-11(13-12)9-7-5-6-8-10(2)3/h10-11H,4-9H2,1-3H3",CCC(CCCCCC(C)C)O[O],0,2,0,1
C11H23OO-9-2,"InChI=1S/C11H23O2/c1-10(2)8-6-4-5-7-9-11(3)13-12/h10-11H,4-9H2,1-3H3",CC(C)CCCCCCC(C)O[O],0,2,0,1
C11H23OO-10-2,"InChI=1S/C11H23O2/c1-11(2)9-7-5-3-4-6-8-10-13-12/h11H,3-10H2,1-2H3",CC(C)CCCCCCCCO[O],0,2,0,1
C11OOH1-2A,"InChI=1S/C11H23O2/c1-3-4-5-6-7-8-9-11(2)10-13-12/h11-12H,2-10H2,1H3",CCCCCCCCC([CH2])COO,0,2,0,1
C11OOH1-2B,"InChI=1S/C11H23O2/c1-3-4-5-6-7-8-9-11(2)10-13-12/h12H,3-10H2,1-2H3",CCCCCCCC[C](C)COO,0,2,0,1
C11OOH1-2C,"InChI=1S/C11H23O2/c1-3-4-5-6-7-8-9-11(2)10-13-12/h9,11-12H,3-8,10H2,1-2H3",CCCCCCC[CH]C(C)COO,0,2,0,1
C11OOH1-2D,"InChI=1S/C11H23O2/c1-3-4-5-6-7-8-9-11(2)10-13-12/h8,11-12H,3-7,9-10H2,1-2H3",CCCCCC[CH]CC(C)COO,0,2,0,1
C11OOH1-2E,"InChI=1S/C11H23O2/c1-3-4-5-6-7-8-9-11(2)10-13-12/h7,11-12H,3-6,8-10H2,1-2H3",CCCCC[CH]CCC(C)COO,0,2,0,1
C11OOH2-2A,"InChI=1S/C11H23O2/c1-4-5-6-7-8-9-10-11(2,3)13-12/h12H,2,4-10H2,1,3H3",CCCCCCCCC([CH2])(C)OO,0,2,0,1
C11OOH2-2C,"InChI=1S/C11H23O2/c1-4-5-6-7-8-9-10-11(2,3)13-12/h10,12H,4-9H2,1-3H3",CCCCCCC[CH]C(C)(C)OO,0,2,0,1
C11OOH2-2D,"InChI=1S/C11H23O2/c1-4-5-6-7-8-9-10-11(2,3)13-12/h9,12H,4-8,10H2,1-3H3",CCCCCC[CH]CC(C)(C)OO,0,2,0,1
C11OOH2-2E,"InChI=1S/C11H23O2/c1-4-5-6-7-8-9-10-11(2,3)13-12/h8,12H,4-7,9-10H2,1-3H3",CCCCC[CH]CCC(C)(C)OO,0,2,0,1
C11OOH2-2F,"InChI=1S/C11H23O2/c1-4-5-6-7-8-9-10-11(2,3)13-12/h7,12H,4-6,8-10H2,1-3H3",CCCC[CH]CCCC(C)(C)OO,0,2,0,1
C11OOH3-2A,"InChI=1S/C11H23O2/c1-4-5-6-7-8-9-11(13-12)10(2)3/h10-12H,2,4-9H2,1,3H3",CCCCCCCC(C([CH2])C)OO,0,2,0,1
C11OOH3-2B,"InChI=1S/C11H23O2/c1-4-5-6-7-8-9-11(13-12)10(2)3/h11-12H,4-9H2,1-3H3",CCCCCCCC([C](C)C)OO,0,2,0,1
C11OOH3-2D,"InChI=1S/C11H23O2/c1-4-5-6-7-8-9-11(13-12)10(2)3/h9-12H,4-8H2,1-3H3",CCCCCC[CH]C(C(C)C)OO,0,2,0,1
C11OOH3-2E,"InChI=1S/C11H23O2/c1-4-5-6-7-8-9-11(13-12)10(2)3/h8,10-12H,4-7,9H2,1-3H3",CCCCC[CH]CC(C(C)C)OO,0,2,0,1
C11OOH3-2F,"InChI=1S/C11H23O2/c1-4-5-6-7-8-9-11(13-12)10(2)3/h7,10-12H,4-6,8-9H2,1-3H3",CCCC[CH]CCC(C(C)C)OO,0,2,0,1
C11OOH3-2G,"InChI=1S/C11H23O2/c1-4-5-6-7-8-9-11(13-12)10(2)3/h6,10-12H,4-5,7-9H2,1-3H3",CCC[CH]CCCC(C(C)C)OO,0,2,0,1
C11OOH4-2A,"InChI=1S/C11H23O2/c1-4-5-6-7-8-11(13-12)9-10(2)3/h10-12H,2,4-9H2,1,3H3",CCCCCCC(CC([CH2])C)OO,0,2,0,1
C11OOH4-2B,"InChI=1S/C11H23O2/c1-4-5-6-7-8-11(13-12)9-10(2)3/h11-12H,4-9H2,1-3H3",CCCCCCC(C[C](C)C)OO,0,2,0,1
C11OOH4-2C,"InChI=1S/C11H23O2/c1-4-5-6-7-8-11(13-12)9-10(2)3/h9-12H,4-8H2,1-3H3",CCCCCCC([CH]C(C)C)OO,0,2,0,1
C11OOH4-2E,"InChI=1S/C11H23O2/c1-4-5-6-7-8-11(13-12)9-10(2)3/h8,10-12H,4-7,9H2,1-3H3",CCCCC[CH]C(CC(C)C)OO,0,2,0,1
C11OOH4-2F,"InChI=1S/C11H23O2/c1-4-5-6-7-8-11(13-12)9-10(2)3/h7,10-12H,4-6,8-9H2,1-3H3",CCCC[CH]CC(CC(C)C)OO,0,2,0,1
C11OOH4-2G,"InChI=1S/C11H23O2/c1-4-5-6-7-8-11(13-12)9-10(2)3/h6,10-12H,4-5,7-9H2,1-3H3",CCC[CH]CCC(CC(C)C)OO,0,2,0,1
C11OOH4-2H,"InChI=1S/C11H23O2/c1-4-5-6-7-8-11(13-12)9-10(2)3/h5,10-12H,4,6-9H2,1-3H3",CC[CH]CCCC(CC(C)C)OO,0,2,0,1
C11OOH5-2A,"InChI=1S/C11H23O2/c1-4-5-6-7-11(13-12)9-8-10(2)3/h10-12H,2,4-9H2,1,3H3",CCCCCC(CCC([CH2])C)OO,0,2,0,1
C11OOH5-2B,"InChI=1S/C11H23O2/c1-4-5-6-7-11(13-12)9-8-10(2)3/h11-12H,4-9H2,1-3H3",CCCCCC(CC[C](C)C)OO,0,2,0,1
C11OOH5-2C,"InChI=1S/C11H23O2/c1-4-5-6-7-11(13-12)9-8-10(2)3/h8,10-12H,4-7,9H2,1-3H3",CCCCCC(C[CH]C(C)C)OO,0,2,0,1
C11OOH5-2D,"InChI=1S/C11H23O2/c1-4-5-6-7-11(13-12)9-8-10(2)3/h9-12H,4-8H2,1-3H3",CCCCCC([CH]CC(C)C)OO,0,2,0,1
C11OOH5-2F,"InChI=1S/C11H23O2/c1-4-5-6-7-11(13-12)9-8-10(2)3/h7,10-12H,4-6,8-9H2,1-3H3",CCCC[CH]C(CCC(C)C)OO,0,2,0,1
C11OOH5-2G,"InChI=1S/C11H23O2/c1-4-5-6-7-11(13-12)9-8-10(2)3/h6,10-12H,4-5,7-9H2,1-3H3",CCC[CH]CC(CCC(C)C)OO,0,2,0,1
C11OOH5-2H,"InChI=1S/C11H23O2/c1-4-5-6-7-11(13-12)9-8-10(2)3/h5,10-12H,4,6-9H2,1-3H3",CC[CH]CCC(CCC(C)C)OO,0,2,0,1
C11OOH5-2I,"InChI=1S/C11H23O2/c1-4-5-6-7-11(13-12)9-8-10(2)3/h4,10-12H,5-9H2,1-3H3",C[CH]CCCC(CCC(C)C)OO,0,2,0,1
C11OOH6-2B,"InChI=1S/C11H23O2/c1-4-5-8-11(13-12)9-6-7-10(2)3/h11-12H,4-9H2,1-3H3",CCCCC(CCC[C](C)C)OO,0,2,0,1
C11OOH6-2C,"InChI=1S/C11H23O2/c1-4-5-8-11(13-12)9-6-7-10(2)3/h7,10-12H,4-6,8-9H2,1-3H3",CCCCC(CC[CH]C(C)C)OO,0,2,0,1
C11OOH6-2D,"InChI=1S/C11H23O2/c1-4-5-8-11(13-12)9-6-7-10(2)3/h6,10-12H,4-5,7-9H2,1-3H3",CCCCC(C[CH]CC(C)C)OO,0,2,0,1
C11OOH6-2E,"InChI=1S/C11H23O2/c1-4-5-8-11(13-12)9-6-7-10(2)3/h9-12H,4-8H2,1-3H3",CCCCC([CH]CCC(C)C)OO,0,2,0,1
C11OOH6-2G,"InChI=1S/C11H23O2/c1-4-5-8-11(13-12)9-6-7-10(2)3/h8,10-12H,4-7,9H2,1-3H3",CCC[CH]C(CCCC(C)C)OO,0,2,0,1
C11OOH6-2H,"InChI=1S/C11H23O2/c1-4-5-8-11(13-12)9-6-7-10(2)3/h5,10-12H,4,6-9H2,1-3H3",CC[CH]CC(CCCC(C)C)OO,0,2,0,1
C11OOH6-2I,"InChI=1S/C11H23O2/c1-4-5-8-11(13-12)9-6-7-10(2)3/h4,10-12H,5-9H2,1-3H3",C[CH]CCC(CCCC(C)C)OO,0,2,0,1
C11OOH6-2J,"InChI=1S/C11H23O2/c1-4-5-8-11(13-12)9-6-7-10(2)3/h10-12H,1,4-9H2,2-3H3",[CH2]CCCC(CCCC(C)C)OO,0,2,0,1
C11OOH7-2C,"InChI=1S/C11H23O2/c1-4-7-11(13-12)9-6-5-8-10(2)3/h8,10-12H,4-7,9H2,1-3H3",CCCC(CCC[CH]C(C)C)OO,0,2,0,1
C11OOH7-2D,"InChI=1S/C11H23O2/c1-4-7-11(13-12)9-6-5-8-10(2)3/h5,10-12H,4,6-9H2,1-3H3",CCCC(CC[CH]CC(C)C)OO,0,2,0,1
C11OOH7-2E,"InChI=1S/C11H23O2/c1-4-7-11(13-12)9-6-5-8-10(2)3/h6,10-12H,4-5,7-9H2,1-3H3",CCCC(C[CH]CCC(C)C)OO,0,2,0,1
C11OOH7-2F,"InChI=1S/C11H23O2/c1-4-7-11(13-12)9-6-5-8-10(2)3/h9-12H,4-8H2,1-3H3",CCCC([CH]CCCC(C)C)OO,0,2,0,1
C11OOH7-2H,"InChI=1S/C11H23O2/c1-4-7-11(13-12)9-6-5-8-10(2)3/h7,10-12H,4-6,8-9H2,1-3H3",CC[CH]C(CCCCC(C)C)OO,0,2,0,1
C11OOH7-2I,"InChI=1S/C11H23O2/c1-4-7-11(13-12)9-6-5-8-10(2)3/h4,10-12H,5-9H2,1-3H3",C[CH]CC(CCCCC(C)C)OO,0,2,0,1
C11OOH7-2J,"InChI=1S/C11H23O2/c1-4-7-11(13-12)9-6-5-8-10(2)3/h10-12H,1,4-9H2,2-3H3",[CH2]CCC(CCCCC(C)C)OO,0,2,0,1
C11OOH8-2D,"InChI=1S/C11H23O2/c1-4-11(13-12)9-7-5-6-8-10(2)3/h6,10-12H,4-5,7-9H2,1-3H3",CCC(CCC[CH]CC(C)C)OO,0,2,0,1
C11OOH8-2E,"InChI=1S/C11H23O2/c1-4-11(13-12)9-7-5-6-8-10(2)3/h5,10-12H,4,6-9H2,1-3H3",CCC(CC[CH]CCC(C)C)OO,0,2,0,1
C11OOH8-2F,"InChI=1S/C11H23O2/c1-4-11(13-12)9-7-5-6-8-10(2)3/h7,10-12H,4-6,8-9H2,1-3H3",CCC(C[CH]CCCC(C)C)OO,0,2,0,1
C11OOH8-2G,"InChI=1S/C11H23O2/c1-4-11(13-12)9-7-5-6-8-10(2)3/h9-12H,4-8H2,1-3H3",CCC([CH]CCCCC(C)C)OO,0,2,0,1
C11OOH8-2I,"InChI=1S/C11H23O2/c1-4-11(13-12)9-7-5-6-8-10(2)3/h4,10-12H,5-9H2,1-3H3",C[CH]C(CCCCCC(C)C)OO,0,2,0,1
C11OOH8-2J,"InChI=1S/C11H23O2/c1-4-11(13-12)9-7-5-6-8-10(2)3/h10-12H,1,4-9H2,2-3H3",[CH2]CC(CCCCCC(C)C)OO,0,2,0,1
C11OOH9-2E,"InChI=1S/C11H23O2/c1-10(2)8-6-4-5-7-9-11(3)13-12/h4,10-12H,5-9H2,1-3H3",CC(C)CC[CH]CCCC(C)OO,0,2,0,1
C11OOH9-2F,"InChI=1S/C11H23O2/c1-10(2)8-6-4-5-7-9-11(3)13-12/h5,10-12H,4,6-9H2,1-3H3",CC(C)CCC[CH]CCC(C)OO,0,2,0,1
C11OOH9-2G,"InChI=1S/C11H23O2/c1-10(2)8-6-4-5-7-9-11(3)13-12/h7,10-12H,4-6,8-9H2,1-3H3",CC(C)CCCC[CH]CC(C)OO,0,2,0,1
C11OOH9-2H,"InChI=1S/C11H23O2/c1-10(2)8-6-4-5-7-9-11(3)13-12/h9-12H,4-8H2,1-3H3",CC(C)CCCCC[CH]C(C)OO,0,2,0,1
C11OOH9-2J,"InChI=1S/C11H23O2/c1-10(2)8-6-4-5-7-9-11(3)13-12/h10-12H,3-9H2,1-2H3",CC(C)CCCCCCC([CH2])OO,0,2,0,1
C11OOH10-2F,"InChI=1S/C11H23O2/c1-11(2)9-7-5-3-4-6-8-10-13-12/h3,11-12H,4-10H2,1-2H3",CC(C)CCC[CH]CCCCOO,0,2,0,1
C11OOH10-2G,"InChI=1S/C11H23O2/c1-11(2)9-7-5-3-4-6-8-10-13-12/h4,11-12H,3,5-10H2,1-2H3",CC(C)CCCC[CH]CCCOO,0,2,0,1
C11OOH10-2H,"InChI=1S/C11H23O2/c1-11(2)9-7-5-3-4-6-8-10-13-12/h6,11-12H,3-5,7-10H2,1-2H3",CC(C)CCCCC[CH]CCOO,0,2,0,1
C11OOH10-2I,"InChI=1S/C11H23O2/c1-11(2)9-7-5-3-4-6-8-10-13-12/h8,11-12H,3-7,9-10H2,1-2H3",CC(C)CCCCCC[CH]COO,0,2,0,1
IC5H11CHO,"InChI=1S/C6H12O/c1-6(2)4-3-5-7/h5-6H,3-4H2,1-2H3",CC(C)CCC=O,0,1,0,1
IC6H13CHO,"InChI=1S/C7H14O/c1-7(2)5-3-4-6-8/h6-7H,3-5H2,1-2H3",CC(C)CCCC=O,0,1,0,1
IC7H15CHO,"InChI=1S/C8H16O/c1-8(2)6-4-3-5-7-9/h7-8H,3-6H2,1-2H3",CC(C)CCCCC=O,0,1,0,1
IC8H17CHO,"InChI=1S/C9H18O/c1-9(2)7-5-3-4-6-8-10/h8-9H,3-7H2,1-2H3",CC(C)CCCCCC=O,0,1,0,1
C11H22O1-2-2,"InChI=1S/C11H22O/c1-3-4-5-6-7-8-9-11(2)10-12-11/h3-10H2,1-2H3",CCCCCCCCC1(C)CO1,0,1,0,1
C11H22O2-3-2,"InChI=1S/C11H22O/c1-4-5-6-7-8-9-10-11(2,3)12-10/h10H,4-9H2,1-3H3",CCCCCCCC1C(C)(C)O1,0,1,0,1
C11H22O3-4-2,"InChI=1S/C11H22O/c1-4-5-6-7-8-10-11(12-10)9(2)3/h9-11H,4-8H2,1-3H3",CCCCCCC1C(C(C)C)O1,0,1,0,1
C11H22O4-5-2,"InChI=1S/C11H22O/c1-4-5-6-7-10-11(12-10)8-9(2)3/h9-11H,4-8H2,1-3H3",CCCCCC1C(CC(C)C)O1,0,1,0,1
C11H22O5-6-2,"InChI=1S/C11H22O/c1-4-5-6-10-11(12-10)8-7-9(2)3/h9-11H,4-8H2,1-3H3",CCCCC1C(CCC(C)C)O1,0,1,0,1
C11H22O6-7-2,"InChI=1S/C11H22O/c1-4-6-10-11(12-10)8-5-7-9(2)3/h9-11H,4-8H2,1-3H3",CCCC1C(CCCC(C)C)O1,0,1,0,1
C11H22O7-8-2,"InChI=1S/C11H22O/c1-4-10-11(12-10)8-6-5-7-9(2)3/h9-11H,4-8H2,1-3H3",CCC1C(CCCCC(C)C)O1,0,1,0,1
C11H22O8-9-2,"InChI=1S/C11H22O/c1-9(2)7-5-4-6-8-11-10(3)12-11/h9-11H,4-8H2,1-3H3",CC(C)CCCCCC1C(C)O1,0,1,0,1
C11H22O9-10-2,"InChI=1S/C11H22O/c1-10(2)7-5-3-4-6-8-11-9-12-11/h10-11H,3-9H2,1-2H3",CC(C)CCCCCCC1CO1,0,1,0,1
C11H22O1-1-2,"InChI=1S/C11H22O/c1-2-3-4-5-6-7-8-11-9-12-10-11/h11H,2-10H2,1H3",CCCCCCCCC1COC1,0,1,0,1
C11H22O1-3-2,"InChI=1S/C11H22O/c1-3-4-5-6-7-8-11-10(2)9-12-11/h10-11H,3-9H2,1-2H3",CCCCCCCC1C(C)CO1,0,1,0,1
C11H22O2-4-2,"InChI=1S/C11H22O/c1-4-5-6-7-8-10-9-11(2,3)12-10/h10H,4-9H2,1-3H3",CCCCCCC1CC(C)(C)O1,0,1,0,1
C11H22O3-5-2,"InChI=1S/C11H22O/c1-4-5-6-7-10-8-11(12-10)9(2)3/h9-11H,4-8H2,1-3H3",CCCCCC1CC(C(C)C)O1,0,1,0,1
C11H22O4-6-2,"InChI=1S/C11H22O/c1-4-5-6-10-8-11(12-10)7-9(2)3/h9-11H,4-8H2,1-3H3",CCCCC1CC(CC(C)C)O1,0,1,0,1
C11H22O5-7-2,"InChI=1S/C11H22O/c1-4-5-10-8-11(12-10)7-6-9(2)3/h9-11H,4-8H2,1-3H3",CCCC1CC(CCC(C)C)O1,0,1,0,1
C11H22O6-8-2,"InChI=1S/C11H22O/c1-4-10-8-11(12-10)7-5-6-9(2)3/h9-11H,4-8H2,1-3H3",CCC1CC(CCCC(C)C)O1,0,1,0,1
C11H22O7-9-2,"InChI=1S/C11H22O/c1-9(2)6-4-5-7-11-8-10(3)12-11/h9-11H,4-8H2,1-3H3",CC(C)CCCCC1CC(C)O1,0,1,0,1
C11H22O8-10-2,"InChI=1S/C11H22O/c1-10(2)6-4-3-5-7-11-8-9-12-11/h10-11H,3-9H2,1-2H3",CC(C)CCCCCC1CCO1,0,1,0,1
C11H22O1-4-2,"InChI=1S/C11H22O/c1-3-4-5-6-7-11-8-10(2)9-12-11/h10-11H,3-9H2,1-2H3",CCCCCCC1CC(C)CO1,0,1,0,1
C11H22O2-5-2,"InChI=1S/C11H22O/c1-4-5-6-7-10-8-9-11(2,3)12-10/h10H,4-9H2,1-3H3",CCCCCC1CCC(C)(C)O1,0,1,0,1
C11H22O3-6-2,"InChI=1S/C11H22O/c1-4-5-6-10-7-8-11(12-10)9(2)3/h9-11H,4-8H2,1-3H3",CCCCC1CCC(C(C)C)O1,0,1,0,1
C11H22O4-7-2,"InChI=1S/C11H22O/c1-4-5-10-6-7-11(12-10)8-9(2)3/h9-11H,4-8H2,1-3H3",CCCC1CCC(CC(C)C)O1,0,1,0,1
C11H22O5-8-2,"InChI=1S/C11H22O/c1-4-10-7-8-11(12-10)6-5-9(2)3/h9-11H,4-8H2,1-3H3",CCC1CCC(CCC(C)C)O1,0,1,0,1
